iso_code,country,current_population,updated_datetime
USA,United States,"334,813,245",2022-07-02 12:37:48.186132
IDN,Indonesia,"279,146,108",2022-07-02 12:37:48.186132
PAK,Pakistan,"229,506,854",2022-07-02 12:37:48.186132
NGA,Nigeria,"216,769,304",2022-07-02 12:37:48.186132
BRA,Brazil,"215,359,266",2022-07-02 12:37:48.186132
BGD,Bangladesh,"167,892,253",2022-07-02 12:37:48.186132
RUS,Russia,"145,805,570",2022-07-02 12:37:48.186132
MEX,Mexico,"131,568,202",2022-07-02 12:37:48.186132
JPN,Japan,"125,582,913",2022-07-02 12:37:48.186132
ETH,Ethiopia,"120,824,948",2022-07-02 12:37:48.186132
PHL,Philippines,"112,515,091",2022-07-02 12:37:48.186132
EGY,Egypt,"106,164,627",2022-07-02 12:37:48.186132
VNM,Vietnam,"98,956,841",2022-07-02 12:37:48.186132
IRN,Iran,"86,026,953",2022-07-02 12:37:48.186132
TUR,Turkey,"85,564,531",2022-07-02 12:37:48.186132
DEU,Germany,"83,883,749",2022-07-02 12:37:48.186132
THA,Thailand,"70,078,739",2022-07-02 12:37:48.186132
GBR,United Kingdom,"68,499,172",2022-07-02 12:37:48.186132
FRA,France,"65,585,174",2022-07-02 12:37:48.186132
TZA,Tanzania,"63,306,081",2022-07-02 12:37:48.186132
ZAF,South Africa,"60,759,126",2022-07-02 12:37:48.186132
ITA,Italy,"60,262,359",2022-07-02 12:37:48.186132
KEN,Kenya,"56,220,360",2022-07-02 12:37:48.186132
MMR,Myanmar,"55,228,849",2022-07-02 12:37:48.186132
COL,Colombia,"51,514,076",2022-07-02 12:37:48.186132
KOR,South Korea,"51,330,021",2022-07-02 12:37:48.186132
UGA,Uganda,"48,438,501",2022-07-02 12:37:48.186132
ESP,Spain,"46,719,037",2022-07-02 12:37:48.186132
ARG,Argentina,"46,011,924",2022-07-02 12:37:48.186132
SDN,Sudan,"45,996,527",2022-07-02 12:37:48.186132
DZA,Algeria,"45,353,204",2022-07-02 12:37:48.186132
UKR,Ukraine,"43,190,991",2022-07-02 12:37:48.186132
IRQ,Iraq,"42,169,061",2022-07-02 12:37:48.186132
AFG,Afghanistan,"40,758,220",2022-07-02 12:37:48.186132
CAN,Canada,"38,389,765",2022-07-02 12:37:48.186132
MAR,Morocco,"37,774,536",2022-07-02 12:37:48.186132
POL,Poland,"37,739,532",2022-07-02 12:37:48.186132
SAU,Saudi Arabia,"35,847,056",2022-07-02 12:37:48.186132
AGO,Angola,"35,031,928",2022-07-02 12:37:48.186132
UZB,Uzbekistan,"34,383,946",2022-07-02 12:37:48.186132
PER,Peru,"33,685,659",2022-07-02 12:37:48.186132
MYS,Malaysia,"33,182,749",2022-07-02 12:37:48.186132
MOZ,Mozambique,"33,093,327",2022-07-02 12:37:48.186132
GHA,Ghana,"32,398,220",2022-07-02 12:37:48.186132
YEM,Yemen,"31,157,639",2022-07-02 12:37:48.186132
NPL,Nepal,"30,227,690",2022-07-02 12:37:48.186132
VEN,Venezuela,"29,268,751",2022-07-02 12:37:48.186132
MDG,Madagascar,"29,181,209",2022-07-02 12:37:48.186132
CMR,Cameroon,"27,914,422",2022-07-02 12:37:48.186132
CIV,Ivory Coast,"27,745,172",2022-07-02 12:37:48.186132
NER,Niger,"26,087,651",2022-07-02 12:37:48.186132
AUS,Australia,"26,069,976",2022-07-02 12:37:48.186132
PRK,North Korea,"25,991,111",2022-07-02 12:37:48.186132
TWN,Taiwan,"23,888,737",2022-07-02 12:37:48.186132
BFA,Burkina Faso,"22,105,373",2022-07-02 12:37:48.186132
LKA,Sri Lanka,"21,576,172",2022-07-02 12:37:48.186132
MLI,Mali,"21,476,349",2022-07-02 12:37:48.186132
MWI,Malawi,"20,183,063",2022-07-02 12:37:48.186132
ZMB,Zambia,"19,472,534",2022-07-02 12:37:48.186132
SYR,Syria,"19,368,446",2022-07-02 12:37:48.186132
CHL,Chile,"19,250,470",2022-07-02 12:37:48.186132
KAZ,Kazakhstan,"19,205,921",2022-07-02 12:37:48.186132
ROU,Romania,"19,030,911",2022-07-02 12:37:48.186132
GTM,Guatemala,"18,585,431",2022-07-02 12:37:48.186132
ECU,Ecuador,"18,114,333",2022-07-02 12:37:48.186132
SEN,Senegal,"17,655,583",2022-07-02 12:37:48.186132
TCD,Chad,"17,415,662",2022-07-02 12:37:48.186132
NLD,Netherlands,"17,211,604",2022-07-02 12:37:48.186132
KHM,Cambodia,"17,169,565",2022-07-02 12:37:48.186132
SOM,Somalia,"16,843,805",2022-07-02 12:37:48.186132
ZWE,Zimbabwe,"15,332,438",2022-07-02 12:37:48.186132
GIN,Guinea,"13,867,226",2022-07-02 12:37:48.186132
RWA,Rwanda,"13,601,815",2022-07-02 12:37:48.186132
BEN,Benin,"12,786,121",2022-07-02 12:37:48.186132
BDI,Burundi,"12,626,382",2022-07-02 12:37:48.186132
TUN,Tunisia,"12,047,117",2022-07-02 12:37:48.186132
BOL,Bolivia,"11,993,321",2022-07-02 12:37:48.186132
HTI,Haiti,"11,680,860",2022-07-02 12:37:48.186132
BEL,Belgium,"11,668,441",2022-07-02 12:37:48.186132
SSD,South Sudan,"11,619,437",2022-07-02 12:37:48.186132
CUB,Cuba,"11,305,606",2022-07-02 12:37:48.186132
DOM,Dominican Republic,"11,056,799",2022-07-02 12:37:48.186132
CZE,Czech Republic,"10,736,833",2022-07-02 12:37:48.186132
GRC,Greece,"10,316,417",2022-07-02 12:37:48.186132
JOR,Jordan,"10,301,116",2022-07-02 12:37:48.186132
AZE,Azerbaijan,"10,300,530",2022-07-02 12:37:48.186132
HND,Honduras,"10,221,906",2022-07-02 12:37:48.186132
SWE,Sweden,"10,219,218",2022-07-02 12:37:48.186132
PRT,Portugal,"10,140,449",2022-07-02 12:37:48.186132
ARE,United Arab Emirates,"10,082,179",2022-07-02 12:37:48.186132
TJK,Tajikistan,"9,958,331",2022-07-02 12:37:48.186132
HUN,Hungary,"9,606,140",2022-07-02 12:37:48.186132
BLR,Belarus,"9,432,759",2022-07-02 12:37:48.186132
PNG,Papua New Guinea,"9,292,892",2022-07-02 12:37:48.186132
AUT,Austria,"9,066,829",2022-07-02 12:37:48.186132
ISR,Israel,"8,923,448",2022-07-02 12:37:48.186132
CHE,Switzerland,"8,773,886",2022-07-02 12:37:48.186132
TGO,Togo,"8,681,686",2022-07-02 12:37:48.186132
SRB,Serbia,"8,652,837",2022-07-02 12:37:48.186132
SLE,Sierra Leone,"8,307,124",2022-07-02 12:37:48.186132
HKG,Hong Kong,"7,604,525",2022-07-02 12:37:48.186132
LAO,Laos,"7,481,446",2022-07-02 12:37:48.186132
PRY,Paraguay,"7,306,202",2022-07-02 12:37:48.186132
LBY,Libya,"7,041,087",2022-07-02 12:37:48.186132
BGR,Bulgaria,"6,844,380",2022-07-02 12:37:48.186132
NIC,Nicaragua,"6,779,422",2022-07-02 12:37:48.186132
KGZ,Kyrgyzstan,"6,728,689",2022-07-02 12:37:48.186132
LBN,Lebanon,"6,684,612",2022-07-02 12:37:48.186132
SLV,El Salvador,"6,550,520",2022-07-02 12:37:48.186132
TKM,Turkmenistan,"6,202,293",2022-07-02 12:37:48.186132
SGP,Singapore,"5,943,741",2022-07-02 12:37:48.186132
DNK,Denmark,"5,835,040",2022-07-02 12:37:48.186132
FIN,Finland,"5,554,989",2022-07-02 12:37:48.186132
NOR,Norway,"5,511,561",2022-07-02 12:37:48.186132
SVK,Slovakia,"5,460,191",2022-07-02 12:37:48.186132
PSE,Palestine,"5,346,049",2022-07-02 12:37:48.186132
OMN,Oman,"5,324,445",2022-07-02 12:37:48.186132
LBR,Liberia,"5,305,639",2022-07-02 12:37:48.186132
CRI,Costa Rica,"5,182,534",2022-07-02 12:37:48.186132
IRL,Ireland,"5,020,362",2022-07-02 12:37:48.186132
CAF,Central African Republic,"5,017,075",2022-07-02 12:37:48.186132
MRT,Mauritania,"4,902,511",2022-07-02 12:37:48.186132
NZL,New Zealand,"4,898,360",2022-07-02 12:37:48.186132
PAN,Panama,"4,447,237",2022-07-02 12:37:48.186132
KWT,Kuwait,"4,380,564",2022-07-02 12:37:48.186132
HRV,Croatia,"4,059,190",2022-07-02 12:37:48.186132
MDA,Moldova,"4,013,125",2022-07-02 12:37:48.186132
GEO,Georgia,"3,968,694",2022-07-02 12:37:48.186132
ERI,Eritrea,"3,662,491",2022-07-02 12:37:48.186132
URY,Uruguay,"3,496,060",2022-07-02 12:37:48.186132
MNG,Mongolia,"3,378,283",2022-07-02 12:37:48.186132
BIH,Bosnia And Herzegovina,"3,249,245",2022-07-02 12:37:48.186132
JAM,Jamaica,"2,985,143",2022-07-02 12:37:48.186132
QAT,Qatar,"2,980,129",2022-07-02 12:37:48.186132
ARM,Armenia,"2,971,981",2022-07-02 12:37:48.186132
ALB,Albania,"2,866,347",2022-07-02 12:37:48.186132
PRI,Puerto Rico,"2,829,756",2022-07-02 12:37:48.186132
LTU,Lithuania,"2,661,584",2022-07-02 12:37:48.186132
NAM,Namibia,"2,634,068",2022-07-02 12:37:48.186132
GMB,Gambia,"2,558,781",2022-07-02 12:37:48.186132
BWA,Botswana,"2,441,345",2022-07-02 12:37:48.186132
GAB,Gabon,"2,331,756",2022-07-02 12:37:48.186132
LSO,Lesotho,"2,175,769",2022-07-02 12:37:48.186132
MKD,North Macedonia,"2,081,298",2022-07-02 12:37:48.186132
SVN,Slovenia,"2,078,031",2022-07-02 12:37:48.186132
GNB,Guinea Bissau,"2,063,567",2022-07-02 12:37:48.186132
LVA,Latvia,"1,848,759",2022-07-02 12:37:48.186132
BHR,Bahrain,"1,784,148",2022-07-02 12:37:48.186132
GNQ,Equatorial Guinea,"1,496,857",2022-07-02 12:37:48.186132
TTO,Trinidad And Tobago,"1,406,599",2022-07-02 12:37:48.186132
TLS,Timor Leste,"1,369,534",2022-07-02 12:37:48.186132
EST,Estonia,"1,321,899",2022-07-02 12:37:48.186132
MUS,Mauritius,"1,274,733",2022-07-02 12:37:48.186132
CYP,Cyprus,"1,223,421",2022-07-02 12:37:48.186132
DJI,Djibouti,"1,016,155",2022-07-02 12:37:48.186132
FJI,Fiji,"909,493",2022-07-02 12:37:48.186132
RU,Reunion,"908,087",2022-07-02 12:37:48.186132
COM,Comoros,"907,500",2022-07-02 12:37:48.186132
GUY,Guyana,"794,060",2022-07-02 12:37:48.186132
BTN,Bhutan,"787,975",2022-07-02 12:37:48.186132
SLB,Solomon Islands,"721,232",2022-07-02 12:37:48.186132
MAC,Macau,"667,528",2022-07-02 12:37:48.186132
LUX,Luxembourg,"642,405",2022-07-02 12:37:48.186132
MNE,Montenegro,"627,950",2022-07-02 12:37:48.186132
ESH,Western Sahara,"626,221",2022-07-02 12:37:48.186132
SUR,Suriname,"596,852",2022-07-02 12:37:48.186132
CPV,Cape Verde,"567,702",2022-07-02 12:37:48.186132
MDV,Maldives,"540,987",2022-07-02 12:37:48.186132
BRN,Brunei,"445,448",2022-07-02 12:37:48.186132
MLT,Malta,"444,038",2022-07-02 12:37:48.186132
BLZ,Belize,"412,221",2022-07-02 12:37:48.186132
BHS,Bahamas,"400,531",2022-07-02 12:37:48.186132
MTQ,Martinique,"374,084",2022-07-02 12:37:48.186132
ISL,Iceland,"345,402",2022-07-02 12:37:48.186132
VUT,Vanuatu,"321,864",2022-07-02 12:37:48.186132
NCL,New Caledonia,"290,926",2022-07-02 12:37:48.186132
BRB,Barbados,"288,025",2022-07-02 12:37:48.186132
MYT,Mayotte,"286,288",2022-07-02 12:37:48.186132
PYF,French Polynesia,"284,170",2022-07-02 12:37:48.186132
STP,Sao Tome And Principe,"227,697",2022-07-02 12:37:48.186132
WSM,Samoa,"202,247",2022-07-02 12:37:48.186132
LCA,Saint Lucia,"185,116",2022-07-02 12:37:48.186132
GUM,Guam,"171,525",2022-07-02 12:37:48.186132
CUW,Curacao,"165,532",2022-07-02 12:37:48.186132
KIR,Kiribati,"123,428",2022-07-02 12:37:48.186132
FSM,Micronesia,"117,494",2022-07-02 12:37:48.186132
GRD,Grenada,"113,477",2022-07-02 12:37:48.186132
TON,Tonga,"107,754",2022-07-02 12:37:48.186132
ABW,Aruba,"107,611",2022-07-02 12:37:48.186132
VIR,United States Virgin Islands,"103,969",2022-07-02 12:37:48.186132
ATG,Antigua And Barbuda,"99,512",2022-07-02 12:37:48.186132
SYC,Seychelles,"99,428",2022-07-02 12:37:48.186132
AND,Andorra,"77,463",2022-07-02 12:37:48.186132
DMA,Dominica,"72,344",2022-07-02 12:37:48.186132
CYM,Cayman Islands,"67,277",2022-07-02 12:37:48.186132
BMU,Bermuda,"61,939",2022-07-02 12:37:48.186132
MHL,Marshall Islands,"60,057",2022-07-02 12:37:48.186132
MNP,Northern Mariana Islands,"58,269",2022-07-02 12:37:48.186132
GRL,Greenland,"56,973",2022-07-02 12:37:48.186132
ASM,American Samoa,"55,030",2022-07-02 12:37:48.186132
KNA,Saint Kitts And Nevis,"53,871",2022-07-02 12:37:48.186132
FRO,Faroe Islands,"49,233",2022-07-02 12:37:48.186132
MAF,Sint Maarten,"43,966",2022-07-02 12:37:48.186132
MCO,Monaco,"39,783",2022-07-02 12:37:48.186132
TCA,Turks And Caicos Islands,"39,741",2022-07-02 12:37:48.186132
MAF,Saint Martin,"39,730",2022-07-02 12:37:48.186132
LIE,Liechtenstein,"38,387",2022-07-02 12:37:48.186132
SMR,San Marino,"34,085",2022-07-02 12:37:48.186132
GIB,Gibraltar,"33,704",2022-07-02 12:37:48.186132
PLW,Palau,"18,233",2022-07-02 12:37:48.186132
COK,Cook Islands,"17,571",2022-07-02 12:37:48.186132
AIA,Anguilla,"15,230",2022-07-02 12:37:48.186132
TUV,Tuvalu,"12,066",2022-07-02 12:37:48.186132
WLF,Wallis And Futuna,"10,982",2022-07-02 12:37:48.186132
NRU,Nauru,"10,903",2022-07-02 12:37:48.186132
BL,Saint Barthelemy,"9,945",2022-07-02 12:37:48.186132
SPM,Saint Pierre And Miquelon,"5,759",2022-07-02 12:37:48.186132
MSR,Montserrat,"4,965",2022-07-02 12:37:48.186132
FLK,Falkland Islands,"3,539",2022-07-02 12:37:48.186132
NIU,Niue,"1,622",2022-07-02 12:37:48.186132
TKL,Tokelau,"1,378",2022-07-02 12:37:48.186132
VAT,Vatican City,799,2022-07-02 12:37:48.186132
CHN,China,"1,448,500,962",2022-07-03 12:38:24.207896
IND,India,"1,406,723,069",2022-07-03 12:38:24.207896
USA,United States,"334,818,473",2022-07-03 12:38:24.207896
IDN,Indonesia,"279,153,713",2022-07-03 12:38:24.207896
PAK,Pakistan,"229,518,561",2022-07-03 12:38:24.207896
NGA,Nigeria,"216,783,967",2022-07-03 12:38:24.207896
BRA,Brazil,"215,362,985",2022-07-03 12:38:24.207896
BGD,Bangladesh,"167,896,556",2022-07-03 12:38:24.207896
RUS,Russia,"145,805,323",2022-07-03 12:38:24.207896
MEX,Mexico,"131,571,762",2022-07-03 12:38:24.207896
JPN,Japan,"125,581,652",2022-07-03 12:38:24.207896
ETH,Ethiopia,"120,832,977",2022-07-03 12:38:24.207896
PHL,Philippines,"112,519,088",2022-07-03 12:38:24.207896
EGY,Egypt,"106,169,828",2022-07-03 12:38:24.207896
VNM,Vietnam,"98,959,004",2022-07-03 12:38:24.207896
IRN,Iran,"86,029,651",2022-07-03 12:38:24.207896
TUR,Turkey,"85,566,206",2022-07-03 12:38:24.207896
DEU,Germany,"83,883,849",2022-07-03 12:38:24.207896
THA,Thailand,"70,079,090",2022-07-03 12:38:24.207896
GBR,United Kingdom,"68,500,002",2022-07-03 12:38:24.207896
FRA,France,"65,585,604",2022-07-03 12:38:24.207896
TZA,Tanzania,"63,311,017",2022-07-03 12:38:24.207896
ZAF,South Africa,"60,761,087",2022-07-03 12:38:24.207896
ITA,Italy,"60,262,090",2022-07-03 12:38:24.207896
KEN,Kenya,"56,223,728",2022-07-03 12:38:24.207896
MMR,Myanmar,"55,229,968",2022-07-03 12:38:24.207896
COL,Colombia,"51,514,937",2022-07-03 12:38:24.207896
KOR,South Korea,"51,330,101",2022-07-03 12:38:24.207896
UGA,Uganda,"48,442,196",2022-07-03 12:38:24.207896
ESP,Spain,"46,718,968",2022-07-03 12:38:24.207896
ARG,Argentina,"46,013,031",2022-07-03 12:38:24.207896
SDN,Sudan,"45,999,481",2022-07-03 12:38:24.207896
DZA,Algeria,"45,355,206",2022-07-03 12:38:24.207896
UKR,Ukraine,"43,190,250",2022-07-03 12:38:24.207896
IRQ,Iraq,"42,171,747",2022-07-03 12:38:24.207896
AFG,Afghanistan,"40,760,732",2022-07-03 12:38:24.207896
CAN,Canada,"38,390,648",2022-07-03 12:38:24.207896
MAR,Morocco,"37,775,702",2022-07-03 12:38:24.207896
POL,Poland,"37,739,366",2022-07-03 12:38:24.207896
SAU,Saudi Arabia,"35,848,464",2022-07-03 12:38:24.207896
AGO,Angola,"35,034,933",2022-07-03 12:38:24.207896
UZB,Uzbekistan,"34,385,167",2022-07-03 12:38:24.207896
PER,Peru,"33,686,611",2022-07-03 12:38:24.207896
MYS,Malaysia,"33,183,849",2022-07-03 12:38:24.207896
MOZ,Mozambique,"33,095,861",2022-07-03 12:38:24.207896
GHA,Ghana,"32,400,036",2022-07-03 12:38:24.207896
YEM,Yemen,"31,159,455",2022-07-03 12:38:24.207896
NPL,Nepal,"30,229,071",2022-07-03 12:38:24.207896
VEN,Venezuela,"29,269,904",2022-07-03 12:38:24.207896
MDG,Madagascar,"29,183,262",2022-07-03 12:38:24.207896
CMR,Cameroon,"27,916,306",2022-07-03 12:38:24.207896
CIV,Ivory Coast,"27,747,056",2022-07-03 12:38:24.207896
NER,Niger,"26,090,267",2022-07-03 12:38:24.207896
AUS,Australia,"26,070,753",2022-07-03 12:38:24.207896
PRK,North Korea,"25,991,394",2022-07-03 12:38:24.207896
TWN,Taiwan,"23,888,830",2022-07-03 12:38:24.207896
BFA,Burkina Faso,"22,107,035",2022-07-03 12:38:24.207896
LKA,Sri Lanka,"21,576,388",2022-07-03 12:38:24.207896
MLI,Mali,"21,478,044",2022-07-03 12:38:24.207896
MWI,Malawi,"20,184,520",2022-07-03 12:38:24.207896
ZMB,Zambia,"19,474,042",2022-07-03 12:38:24.207896
SYR,Syria,"19,370,830",2022-07-03 12:38:24.207896
CHL,Chile,"19,250,650",2022-07-03 12:38:24.207896
KAZ,Kazakhstan,"19,206,496",2022-07-03 12:38:24.207896
ROU,Romania,"19,030,633",2022-07-03 12:38:24.207896
GTM,Guatemala,"18,586,343",2022-07-03 12:38:24.207896
ECU,Ecuador,"18,114,970",2022-07-03 12:38:24.207896
SEN,Senegal,"17,656,837",2022-07-03 12:38:24.207896
TCD,Chad,"17,417,026",2022-07-03 12:38:24.207896
NLD,Netherlands,"17,211,707",2022-07-03 12:38:24.207896
KHM,Cambodia,"17,170,173",2022-07-03 12:38:24.207896
SOM,Somalia,"16,845,123",2022-07-03 12:38:24.207896
ZWE,Zimbabwe,"15,333,101",2022-07-03 12:38:24.207896
GIN,Guinea,"13,868,233",2022-07-03 12:38:24.207896
RWA,Rwanda,"13,602,700",2022-07-03 12:38:24.207896
BEN,Benin,"12,787,035",2022-07-03 12:38:24.207896
BDI,Burundi,"12,627,392",2022-07-03 12:38:24.207896
TUN,Tunisia,"12,047,419",2022-07-03 12:38:24.207896
BOL,Bolivia,"11,993,758",2022-07-03 12:38:24.207896
HTI,Haiti,"11,681,238",2022-07-03 12:38:24.207896
BEL,Belgium,"11,668,548",2022-07-03 12:38:24.207896
SSD,South Sudan,"11,620,045",2022-07-03 12:38:24.207896
CUB,Cuba,"11,305,576",2022-07-03 12:38:24.207896
DOM,Dominican Republic,"11,057,080",2022-07-03 12:38:24.207896
CZE,Czech Republic,"10,736,865",2022-07-03 12:38:24.207896
GRC,Greece,"10,316,273",2022-07-03 12:38:24.207896
JOR,Jordan,"10,301,278",2022-07-03 12:38:24.207896
AZE,Azerbaijan,"10,300,743",2022-07-03 12:38:24.207896
HND,Honduras,"10,222,339",2022-07-03 12:38:24.207896
SWE,Sweden,"10,219,380",2022-07-03 12:38:24.207896
PRT,Portugal,"10,140,370",2022-07-03 12:38:24.207896
ARE,United Arab Emirates,"10,082,437",2022-07-03 12:38:24.207896
TJK,Tajikistan,"9,958,899",2022-07-03 12:38:24.207896
HUN,Hungary,"9,606,062",2022-07-03 12:38:24.207896
BLR,Belarus,"9,432,732",2022-07-03 12:38:24.207896
PNG,Papua New Guinea,"9,293,367",2022-07-03 12:38:24.207896
AUT,Austria,"9,066,907",2022-07-03 12:38:24.207896
ISR,Israel,"8,923,812",2022-07-03 12:38:24.207896
CHE,Switzerland,"8,774,049",2022-07-03 12:38:24.207896
TGO,Togo,"8,682,242",2022-07-03 12:38:24.207896
SRB,Serbia,"8,652,720",2022-07-03 12:38:24.207896
SLE,Sierra Leone,"8,307,576",2022-07-03 12:38:24.207896
HKG,Hong Kong,"7,604,673",2022-07-03 12:38:24.207896
LAO,Laos,"7,481,723",2022-07-03 12:38:24.207896
PRY,Paraguay,"7,306,437",2022-07-03 12:38:24.207896
LBY,Libya,"7,041,311",2022-07-03 12:38:24.207896
BGR,Bulgaria,"6,844,238",2022-07-03 12:38:24.207896
NIC,Nicaragua,"6,779,633",2022-07-03 12:38:24.207896
KGZ,Kyrgyzstan,"6,728,963",2022-07-03 12:38:24.207896
LBN,Lebanon,"6,684,457",2022-07-03 12:38:24.207896
SLV,El Salvador,"6,550,606",2022-07-03 12:38:24.207896
TKM,Turkmenistan,"6,202,522",2022-07-03 12:38:24.207896
SGP,Singapore,"5,943,869",2022-07-03 12:38:24.207896
DNK,Denmark,"5,835,099",2022-07-03 12:38:24.207896
FIN,Finland,"5,555,008",2022-07-03 12:38:24.207896
NOR,Norway,"5,511,686",2022-07-03 12:38:24.207896
SVK,Slovakia,"5,460,190",2022-07-03 12:38:24.207896
PSE,Palestine,"5,346,382",2022-07-03 12:38:24.207896
OMN,Oman,"5,324,741",2022-07-03 12:38:24.207896
LBR,Liberia,"5,305,981",2022-07-03 12:38:24.207896
CRI,Costa Rica,"5,182,652",2022-07-03 12:38:24.207896
IRL,Ireland,"5,020,469",2022-07-03 12:38:24.207896
CAF,Central African Republic,"5,017,335",2022-07-03 12:38:24.207896
MRT,Mauritania,"4,902,858",2022-07-03 12:38:24.207896
NZL,New Zealand,"4,898,463",2022-07-03 12:38:24.207896
PAN,Panama,"4,447,416",2022-07-03 12:38:24.207896
KWT,Kuwait,"4,380,720",2022-07-03 12:38:24.207896
HRV,Croatia,"4,059,127",2022-07-03 12:38:24.207896
MDA,Moldova,"4,013,095",2022-07-03 12:38:24.207896
GEO,Georgia,"3,968,665",2022-07-03 12:38:24.207896
ERI,Eritrea,"3,662,653",2022-07-03 12:38:24.207896
URY,Uruguay,"3,496,089",2022-07-03 12:38:24.207896
MNG,Mongolia,"3,378,417",2022-07-03 12:38:24.207896
BIH,Bosnia And Herzegovina,"3,249,198",2022-07-03 12:38:24.207896
JAM,Jamaica,"2,985,175",2022-07-03 12:38:24.207896
QAT,Qatar,"2,980,269",2022-07-03 12:38:24.207896
ARM,Armenia,"2,971,991",2022-07-03 12:38:24.207896
ALB,Albania,"2,866,329",2022-07-03 12:38:24.207896
PRI,Puerto Rico,"2,829,719",2022-07-03 12:38:24.207896
LTU,Lithuania,"2,661,503",2022-07-03 12:38:24.207896
NAM,Namibia,"2,634,195",2022-07-03 12:38:24.207896
GMB,Gambia,"2,558,977",2022-07-03 12:38:24.207896
BWA,Botswana,"2,441,465",2022-07-03 12:38:24.207896
GAB,Gabon,"2,331,902",2022-07-03 12:38:24.207896
LSO,Lesotho,"2,175,815",2022-07-03 12:38:24.207896
MKD,North Macedonia,"2,081,294",2022-07-03 12:38:24.207896
SVN,Slovenia,"2,078,029",2022-07-03 12:38:24.207896
GNB,Guinea Bissau,"2,063,698",2022-07-03 12:38:24.207896
LVA,Latvia,"1,848,708",2022-07-03 12:38:24.207896
BHR,Bahrain,"1,784,256",2022-07-03 12:38:24.207896
GNQ,Equatorial Guinea,"1,496,985",2022-07-03 12:38:24.207896
TTO,Trinidad And Tobago,"1,406,608",2022-07-03 12:38:24.207896
TLS,Timor Leste,"1,369,603",2022-07-03 12:38:24.207896
EST,Estonia,"1,321,892",2022-07-03 12:38:24.207896
MUS,Mauritius,"1,274,737",2022-07-03 12:38:24.207896
CYP,Cyprus,"1,223,443",2022-07-03 12:38:24.207896
DJI,Djibouti,"1,016,193",2022-07-03 12:38:24.207896
FJI,Fiji,"909,511",2022-07-03 12:38:24.207896
RU,Reunion,"908,104",2022-07-03 12:38:24.207896
COM,Comoros,"907,553",2022-07-03 12:38:24.207896
GUY,Guyana,"794,070",2022-07-03 12:38:24.207896
BTN,Bhutan,"787,997",2022-07-03 12:38:24.207896
SLB,Solomon Islands,"721,280",2022-07-03 12:38:24.207896
MAC,Macau,"667,553",2022-07-03 12:38:24.207896
LUX,Luxembourg,"642,427",2022-07-03 12:38:24.207896
MNE,Montenegro,"627,950",2022-07-03 12:38:24.207896
ESH,Western Sahara,"626,260",2022-07-03 12:38:24.207896
SUR,Suriname,"596,866",2022-07-03 12:38:24.207896
CPV,Cape Verde,"567,718",2022-07-03 12:38:24.207896
MDV,Maldives,"540,988",2022-07-03 12:38:24.207896
BRN,Brunei,"445,459",2022-07-03 12:38:24.207896
MLT,Malta,"444,041",2022-07-03 12:38:24.207896
BLZ,Belize,"412,241",2022-07-03 12:38:24.207896
BHS,Bahamas,"400,541",2022-07-03 12:38:24.207896
MTQ,Martinique,"374,082",2022-07-03 12:38:24.207896
ISL,Iceland,"345,408",2022-07-03 12:38:24.207896
VUT,Vanuatu,"321,885",2022-07-03 12:38:24.207896
NCL,New Caledonia,"290,933",2022-07-03 12:38:24.207896
BRB,Barbados,"288,026",2022-07-03 12:38:24.207896
MYT,Mayotte,"286,307",2022-07-03 12:38:24.207896
PYF,French Polynesia,"284,174",2022-07-03 12:38:24.207896
STP,Sao Tome And Principe,"227,709",2022-07-03 12:38:24.207896
WSM,Samoa,"202,252",2022-07-03 12:38:24.207896
LCA,Saint Lucia,"185,118",2022-07-03 12:38:24.207896
GUM,Guam,"171,529",2022-07-03 12:38:24.207896
CUW,Curacao,"165,534",2022-07-03 12:38:24.207896
KIR,Kiribati,"123,434",2022-07-03 12:38:24.207896
FSM,Micronesia,"117,497",2022-07-03 12:38:24.207896
GRD,Grenada,"113,478",2022-07-03 12:38:24.207896
TON,Tonga,"107,757",2022-07-03 12:38:24.207896
ABW,Aruba,"107,612",2022-07-03 12:38:24.207896
VIR,United States Virgin Islands,"103,968",2022-07-03 12:38:24.207896
ATG,Antigua And Barbuda,"99,514",2022-07-03 12:38:24.207896
SYC,Seychelles,"99,429",2022-07-03 12:38:24.207896
AND,Andorra,"77,463",2022-07-03 12:38:24.207896
DMA,Dominica,"72,344",2022-07-03 12:38:24.207896
CYM,Cayman Islands,"67,277",2022-07-03 12:38:24.207896
BMU,Bermuda,"61,939",2022-07-03 12:38:24.207896
MHL,Marshall Islands,"60,057",2022-07-03 12:38:24.207896
MNP,Northern Mariana Islands,"58,269",2022-07-03 12:38:24.207896
GRL,Greenland,"56,973",2022-07-03 12:38:24.207896
ASM,American Samoa,"55,030",2022-07-03 12:38:24.207896
KNA,Saint Kitts And Nevis,"53,871",2022-07-03 12:38:24.207896
